classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
157597031,cloud_class,1744913,eca965015b3f79bcbb59,8716,classify_128km,33.74,2019-04-04 01:43:59 UTC,,,"{""source"":""api"",""session"":""0a9b72af60f72b6001c5c8cd569129ffb333849cc64e9e3a0cb6a8ef8ba40846"",""viewport"":{""width"":1604,""height"":832},""started_at"":""2019-04-04T01:43:53.309Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-04-04T01:43:59.104Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null,{""clientWidth"":825,""clientHeight"":551,""naturalWidth"":825,""naturalHeight"":551}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Closed-cellular MCC""}]","{""31665073"":{""retired"":null,""i"":""3328"",""j"":""2048"",""lat"":""32.3572845459"",""lon"":""-15.1323041916"",""date"":""2012-07-13 14:35:00"",""name"":""MYD02HKM.A2012195.1435.061_index_3328_index_2048"",""low_cf"":""0.968383789062"",""granule"":""MYD02HKM.A2012195.1435"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012195.1435.061_index_3328_index_2048.scene.png"",""context_img"":""MYD02HKM.A2012195.1435.061_index_3328_index_2048.context.png"",""sensor_zenith"":""37.77""}}",31665073
157597091,cloud_class,1744913,eca965015b3f79bcbb59,8716,classify_128km,33.74,2019-04-04 01:44:18 UTC,,,"{""source"":""api"",""session"":""0a9b72af60f72b6001c5c8cd569129ffb333849cc64e9e3a0cb6a8ef8ba40846"",""viewport"":{""width"":1604,""height"":832},""started_at"":""2019-04-04T01:44:00.029Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-04-04T01:44:18.326Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":749,""clientHeight"":749,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":819,""clientHeight"":551,""naturalWidth"":819,""naturalHeight"":551}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Other/no dominant type/can't tell""},{""task"":""T2"",""task_label"":""What is the issue with this scene?"",""value"":""Other cloud type, not in previous list,""},{""task"":""T3"",""value"":""veil"",""task_label"":""Provide a brief scene description.""}]","{""31670264"":{""retired"":null,""i"":""1792"",""j"":""768"",""lat"":""43.103149414099995"",""lon"":""-130.073562622"",""date"":""2012-10-06 21:30:00"",""name"":""MYD02HKM.A2012280.2130.061_index_1792_index_0768"",""low_cf"":""0.684326171875"",""granule"":""MYD02HKM.A2012280.2130"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012280.2130.061_index_1792_index_0768.scene.png"",""context_img"":""MYD02HKM.A2012280.2130.061_index_1792_index_0768.context.png"",""sensor_zenith"":""20.67""}}",31670264
157597104,cloud_class,1744913,eca965015b3f79bcbb59,8716,classify_128km,33.74,2019-04-04 01:44:22 UTC,,,"{""source"":""api"",""session"":""0a9b72af60f72b6001c5c8cd569129ffb333849cc64e9e3a0cb6a8ef8ba40846"",""viewport"":{""width"":1604,""height"":832},""started_at"":""2019-04-04T01:44:19.439Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-04-04T01:44:22.108Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":749,""clientHeight"":749,""naturalWidth"":1500,""naturalHeight"":1500},null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Suppressed cumulus""}]","{""31668848"":{""retired"":null,""i"":""2560"",""j"":""1792"",""lat"":""23.7641086578"",""lon"":""-52.1727828979"",""date"":""2012-07-21 17:00:00"",""name"":""MYD02HKM.A2012203.1700.061_index_2560_index_1792"",""low_cf"":""0.22033691406199998"",""granule"":""MYD02HKM.A2012203.1700"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012203.1700.061_index_2560_index_1792.scene.png"",""context_img"":""MYD02HKM.A2012203.1700.061_index_2560_index_1792.context.png"",""sensor_zenith"":""25.78""}}",31668848
157597173,cloud_class,1744913,eca965015b3f79bcbb59,8716,classify_128km,33.74,2019-04-04 01:44:52 UTC,,,"{""source"":""api"",""session"":""0a9b72af60f72b6001c5c8cd569129ffb333849cc64e9e3a0cb6a8ef8ba40846"",""viewport"":{""width"":1604,""height"":832},""started_at"":""2019-04-04T01:44:22.831Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-04-04T01:44:51.937Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":749,""clientHeight"":749,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":818,""clientHeight"":551,""naturalWidth"":818,""naturalHeight"":551}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Open-cellular MCC""}]","{""31666221"":{""retired"":null,""i"":""512"",""j"":""1024"",""lat"":""-17.7316951751709"",""lon"":""-19.26523208618164"",""date"":""2012-07-07 14:55:00"",""name"":""MYD02HKM.A2012189.1455.061_index_0512_index_1024"",""low_cf"":""0.57476806640625"",""granule"":""MYD02HKM.A2012189.1455"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012189.1455.061_index_0512_index_1024.scene.png"",""context_img"":""MYD02HKM.A2012189.1455.061_index_0512_index_1024.context.png"",""sensor_zenith"":""9.09""}}",31666221
157597221,cloud_class,1744913,eca965015b3f79bcbb59,8716,classify_128km,33.74,2019-04-04 01:45:12 UTC,,,"{""source"":""api"",""session"":""0a9b72af60f72b6001c5c8cd569129ffb333849cc64e9e3a0cb6a8ef8ba40846"",""viewport"":{""width"":1604,""height"":832},""started_at"":""2019-04-04T01:44:52.780Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-04-04T01:45:12.551Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":749,""clientHeight"":749,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":818,""clientHeight"":545,""naturalWidth"":818,""naturalHeight"":545}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Other/no dominant type/can't tell""},{""task"":""T2"",""task_label"":""What is the issue with this scene?"",""value"":""Mixed/No dominant type""}]","{""31669105"":{""retired"":null,""i"":""1792"",""j"":""512"",""lat"":""29.844873428299998"",""lon"":""-26.9479827881"",""date"":""2012-07-27 14:45:00"",""name"":""MYD02HKM.A2012209.1445.061_index_1792_index_0512"",""low_cf"":""0.25634765625"",""granule"":""MYD02HKM.A2012209.1445"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012209.1445.061_index_1792_index_0512.scene.png"",""context_img"":""MYD02HKM.A2012209.1445.061_index_1792_index_0512.context.png"",""sensor_zenith"":""32.5""}}",31669105
157597257,cloud_class,1744913,eca965015b3f79bcbb59,8716,classify_128km,33.74,2019-04-04 01:45:24 UTC,,,"{""source"":""api"",""session"":""0a9b72af60f72b6001c5c8cd569129ffb333849cc64e9e3a0cb6a8ef8ba40846"",""viewport"":{""width"":1604,""height"":832},""started_at"":""2019-04-04T01:45:13.828Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-04-04T01:45:24.078Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":749,""clientHeight"":749,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":818,""clientHeight"":545,""naturalWidth"":818,""naturalHeight"":545}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Suppressed cumulus""}]","{""31660303"":{""retired"":null,""i"":""2048"",""j"":""512"",""lat"":""-9.030995368960001"",""lon"":""-128.958816528"",""date"":""2012-04-30 22:00:00"",""name"":""MYD02HKM.A2012121.2200.061_index_2048_index_0512"",""low_cf"":""0.199584199584"",""granule"":""MYD02HKM.A2012121.2200"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012121.2200.061_index_2048_index_0512.scene.png"",""context_img"":""MYD02HKM.A2012121.2200.061_index_2048_index_0512.context.png"",""sensor_zenith"":""32.54""}}",31660303
157597285,cloud_class,1744913,eca965015b3f79bcbb59,8716,classify_128km,33.74,2019-04-04 01:45:32 UTC,,,"{""source"":""api"",""session"":""0a9b72af60f72b6001c5c8cd569129ffb333849cc64e9e3a0cb6a8ef8ba40846"",""viewport"":{""width"":1604,""height"":832},""started_at"":""2019-04-04T01:45:24.958Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-04-04T01:45:32.147Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":749,""clientHeight"":749,""naturalWidth"":1500,""naturalHeight"":1500},null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Other/no dominant type/can't tell""},{""task"":""T2"",""task_label"":""What is the issue with this scene?"",""value"":""Polar (sea ice/night time)""}]","{""31674179"":{""retired"":null,""i"":""2048"",""j"":""2048"",""lat"":""-71.32283020019531"",""lon"":""-39.86081314086914"",""date"":""2012-10-17 19:00:00"",""name"":""MYD02HKM.A2012291.1900.061_index_2048_index_2048"",""low_cf"":""0.99609375"",""granule"":""MYD02HKM.A2012291.1900"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012291.1900.061_index_2048_index_2048.scene.png"",""context_img"":""MYD02HKM.A2012291.1900.061_index_2048_index_2048.context.png"",""sensor_zenith"":""37.83""}}",31674179
157597312,cloud_class,1744913,eca965015b3f79bcbb59,8716,classify_128km,33.74,2019-04-04 01:45:40 UTC,,,"{""source"":""api"",""session"":""0a9b72af60f72b6001c5c8cd569129ffb333849cc64e9e3a0cb6a8ef8ba40846"",""viewport"":{""width"":1604,""height"":832},""started_at"":""2019-04-04T01:45:33.180Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-04-04T01:45:40.848Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":749,""clientHeight"":749,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":818,""clientHeight"":551,""naturalWidth"":818,""naturalHeight"":551}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Suppressed cumulus""}]","{""31665371"":{""retired"":null,""i"":""1536"",""j"":""1280"",""lat"":""-2.8781795501708984"",""lon"":""-27.43859100341797"",""date"":""2012-07-03 15:25:00"",""name"":""MYD02HKM.A2012185.1525.061_index_1536_index_1280"",""low_cf"":""0.19069710658039316"",""granule"":""MYD02HKM.A2012185.1525"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012185.1525.061_index_1536_index_1280.scene.png"",""context_img"":""MYD02HKM.A2012185.1525.061_index_1536_index_1280.context.png"",""sensor_zenith"":""2.5""}}",31665371
157597363,cloud_class,1744913,eca965015b3f79bcbb59,8716,classify_128km,33.74,2019-04-04 01:45:56 UTC,,,"{""source"":""api"",""session"":""0a9b72af60f72b6001c5c8cd569129ffb333849cc64e9e3a0cb6a8ef8ba40846"",""viewport"":{""width"":1604,""height"":832},""started_at"":""2019-04-04T01:45:41.830Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-04-04T01:45:56.856Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":749,""clientHeight"":749,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":827,""clientHeight"":558,""naturalWidth"":827,""naturalHeight"":558}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Other/no dominant type/can't tell""},{""task"":""T2"",""task_label"":""What is the issue with this scene?"",""value"":""Mixed/No dominant type""}]","{""31663157"":{""retired"":null,""i"":""512"",""j"":""1792"",""lat"":""23.1928215027"",""lon"":""-160.204925537"",""date"":""2012-07-16 00:10:00"",""name"":""MYD02HKM.A2012198.0010.061_index_0512_index_1792"",""low_cf"":""0.26919507517200003"",""granule"":""MYD02HKM.A2012198.0010"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012198.0010.061_index_0512_index_1792.scene.png"",""context_img"":""MYD02HKM.A2012198.0010.061_index_0512_index_1792.context.png"",""sensor_zenith"":""25.79""}}",31663157
157597380,cloud_class,1744913,eca965015b3f79bcbb59,8716,classify_128km,33.74,2019-04-04 01:46:02 UTC,,,"{""source"":""api"",""session"":""0a9b72af60f72b6001c5c8cd569129ffb333849cc64e9e3a0cb6a8ef8ba40846"",""viewport"":{""width"":1604,""height"":832},""started_at"":""2019-04-04T01:45:57.664Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-04-04T01:46:02.311Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":749,""clientHeight"":749,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":818,""clientHeight"":551,""naturalWidth"":818,""naturalHeight"":551}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Suppressed cumulus""}]","{""31652276"":{""retired"":null,""i"":""2304"",""j"":""1024"",""lat"":""17.7502231598"",""lon"":""-57.805610656700004"",""date"":""2012-01-25 17:10:00"",""name"":""MYD02HKM.A2012025.1710.061_index_2304_index_1024"",""low_cf"":""0.204254275731"",""granule"":""MYD02HKM.A2012025.1710"",""high_cf"":""0.000244140625"",""refl_img"":""MYD02HKM.A2012025.1710.061_index_2304_index_1024.scene.png"",""context_img"":""MYD02HKM.A2012025.1710.061_index_2304_index_1024.context.png"",""sensor_zenith"":""9.04""}}",31652276
157597451,cloud_class,1744913,eca965015b3f79bcbb59,8716,classify_128km,33.74,2019-04-04 01:46:27 UTC,,,"{""source"":""api"",""session"":""0a9b72af60f72b6001c5c8cd569129ffb333849cc64e9e3a0cb6a8ef8ba40846"",""viewport"":{""width"":1604,""height"":832},""started_at"":""2019-04-04T01:46:04.313Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-04-04T01:46:27.325Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":749,""clientHeight"":749,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":825,""clientHeight"":545,""naturalWidth"":825,""naturalHeight"":545}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Other/no dominant type/can't tell""},{""task"":""T2"",""task_label"":""What is the issue with this scene?"",""value"":""Mixed/No dominant type""}]","{""31670273"":{""retired"":null,""i"":""2304"",""j"":""768"",""lat"":""40.860176086399996"",""lon"":""-129.221191406"",""date"":""2012-10-06 21:30:00"",""name"":""MYD02HKM.A2012280.2130.061_index_2304_index_0768"",""low_cf"":""0.43117229129699997"",""granule"":""MYD02HKM.A2012280.2130"",""high_cf"":""0.0353393554688"",""refl_img"":""MYD02HKM.A2012280.2130.061_index_2304_index_0768.scene.png"",""context_img"":""MYD02HKM.A2012280.2130.061_index_2304_index_0768.context.png"",""sensor_zenith"":""20.66""}}",31670273
157597498,cloud_class,1744913,eca965015b3f79bcbb59,8716,classify_128km,33.74,2019-04-04 01:46:44 UTC,,,"{""source"":""api"",""session"":""0a9b72af60f72b6001c5c8cd569129ffb333849cc64e9e3a0cb6a8ef8ba40846"",""viewport"":{""width"":1604,""height"":832},""started_at"":""2019-04-04T01:46:27.968Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-04-04T01:46:44.594Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":749,""clientHeight"":749,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":818,""clientHeight"":551,""naturalWidth"":818,""naturalHeight"":551}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Other/no dominant type/can't tell""},{""task"":""T2"",""task_label"":""What is the issue with this scene?"",""value"":""Mixed/No dominant type""}]","{""31665299"":{""retired"":null,""i"":""2560"",""j"":""1792"",""lat"":""-11.00829792022705"",""lon"":""-24.655948638916016"",""date"":""2012-07-26 15:30:00"",""name"":""MYD02HKM.A2012208.1530.061_index_2560_index_1792"",""low_cf"":""0.19879150390625"",""granule"":""MYD02HKM.A2012208.1530"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012208.1530.061_index_2560_index_1792.scene.png"",""context_img"":""MYD02HKM.A2012208.1530.061_index_2560_index_1792.context.png"",""sensor_zenith"":""25.77""}}",31665299
157597537,cloud_class,1744913,eca965015b3f79bcbb59,8716,classify_128km,33.74,2019-04-04 01:46:55 UTC,,,"{""source"":""api"",""session"":""0a9b72af60f72b6001c5c8cd569129ffb333849cc64e9e3a0cb6a8ef8ba40846"",""viewport"":{""width"":1604,""height"":832},""started_at"":""2019-04-04T01:46:45.701Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-04-04T01:46:55.857Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":749,""clientHeight"":749,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":833,""clientHeight"":566,""naturalWidth"":833,""naturalHeight"":566}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Other/no dominant type/can't tell""},{""task"":""T2"",""task_label"":""What is the issue with this scene?"",""value"":""Polar (sea ice/night time)""}]","{""31661252"":{""retired"":null,""i"":""2816"",""j"":""512"",""lat"":""-73.11870574951172"",""lon"":""-149.41078186035156"",""date"":""2012-04-12 00:30:00"",""name"":""MYD02HKM.A2012103.0030.061_index_2816_index_0512"",""low_cf"":""0.83111572265625"",""granule"":""MYD02HKM.A2012103.0030"",""high_cf"":""0.0"",""refl_img"":""MYD02HKM.A2012103.0030.061_index_2816_index_0512.scene.png"",""context_img"":""MYD02HKM.A2012103.0030.061_index_2816_index_0512.context.png"",""sensor_zenith"":""32.69""}}",31661252
157597588,cloud_class,1744913,eca965015b3f79bcbb59,8716,classify_128km,33.74,2019-04-04 01:47:12 UTC,,,"{""source"":""api"",""session"":""0a9b72af60f72b6001c5c8cd569129ffb333849cc64e9e3a0cb6a8ef8ba40846"",""viewport"":{""width"":1604,""height"":832},""started_at"":""2019-04-04T01:46:56.791Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-04-04T01:47:12.603Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":749,""clientHeight"":749,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":823,""clientHeight"":551,""naturalWidth"":823,""naturalHeight"":551}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Suppressed cumulus""}]","{""31673516"":{""retired"":null,""i"":""3328"",""j"":""1024"",""lat"":""-11.442507743800002"",""lon"":""-125.665939331"",""date"":""2012-10-07 22:00:00"",""name"":""MYD02HKM.A2012281.2200.061_index_3328_index_1024"",""low_cf"":""0.503032159265"",""granule"":""MYD02HKM.A2012281.2200"",""high_cf"":""6.103515625e-05"",""refl_img"":""MYD02HKM.A2012281.2200.061_index_3328_index_1024.scene.png"",""context_img"":""MYD02HKM.A2012281.2200.061_index_3328_index_1024.context.png"",""sensor_zenith"":""9.08""}}",31673516
157597654,cloud_class,1744913,eca965015b3f79bcbb59,8716,classify_128km,33.74,2019-04-04 01:47:36 UTC,,,"{""source"":""api"",""session"":""0a9b72af60f72b6001c5c8cd569129ffb333849cc64e9e3a0cb6a8ef8ba40846"",""viewport"":{""width"":1604,""height"":832},""started_at"":""2019-04-04T01:47:14.423Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-04-04T01:47:36.731Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":749,""clientHeight"":749,""naturalWidth"":1500,""naturalHeight"":1500},{""clientWidth"":818,""clientHeight"":551,""naturalWidth"":818,""naturalHeight"":551}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""9784""}","[{""task"":""T0"",""task_label"":""What cloud type is dominant in this image?"",""value"":""Other/no dominant type/can't tell""},{""task"":""T2"",""task_label"":""What is the issue with this scene?"",""value"":""Other cloud type, not in previous list,""},{""task"":""T3"",""value"":"""",""task_label"":""Provide a brief scene description.""}]","{""31651807"":{""retired"":null,""i"":""0"",""j"":""2048"",""lat"":""43.507122039799995"",""lon"":""-12.973154068"",""date"":""2012-01-30 14:15:00"",""name"":""MYD02HKM.A2012030.1415.061_index_0000_index_2048"",""low_cf"":""0.9122657020720001"",""granule"":""MYD02HKM.A2012030.1415"",""high_cf"":""0.0718383789062"",""refl_img"":""MYD02HKM.A2012030.1415.061_index_0000_index_2048.scene.png"",""context_img"":""MYD02HKM.A2012030.1415.061_index_0000_index_2048.context.png"",""sensor_zenith"":""37.79""}}",31651807
